customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Flag
7521-YXVZY,MALE,NO,NO,YES,3,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,MAILED CHECK,19.95,58.3,NO,0
5419-CONWX,FEMALE,YES,NO,NO,4,YES,NO,FIBER OPTIC,NO,YES,YES,NO,YES,YES,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),99.8,442.85,YES,1
6240-EURKS,FEMALE,NO,NO,YES,18,NO,NO PHONE SERVICE,DSL,NO,NO,NO,NO,NO,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,35.0,553.0,YES,1
2373-NTKOD,MALE,NO,NO,NO,8,YES,NO,DSL,NO,NO,NO,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,66.25,546.45,NO,0
1970-KKFWL,FEMALE,NO,NO,NO,35,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),23.3,797.1,NO,0
6960-HVYXR,FEMALE,NO,NO,NO,1,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,76.0,76.0,YES,1
9337-SRRNI,MALE,NO,NO,YES,66,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),25.3,1673.8,NO,0
0895-UADGO,MALE,NO,NO,YES,8,NO,NO PHONE SERVICE,DSL,YES,NO,NO,YES,NO,YES,TWO YEAR,YES,MAILED CHECK,44.55,343.45,NO,0
5678-VFNEQ,FEMALE,NO,YES,NO,71,YES,YES,FIBER OPTIC,YES,NO,YES,NO,YES,YES,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),104.1,7412.25,NO,0
5977-CKHON,FEMALE,NO,YES,YES,43,YES,YES,FIBER OPTIC,NO,NO,YES,NO,NO,YES,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),92.55,4039.0,NO,0
7024-OHCCK,FEMALE,YES,NO,NO,2,YES,YES,FIBER OPTIC,NO,NO,NO,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,93.85,170.85,YES,1
2692-BUCFV,MALE,YES,NO,NO,29,YES,NO,FIBER OPTIC,NO,YES,YES,NO,YES,YES,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),101.45,2948.6,NO,0
7861-UVUFT,FEMALE,NO,YES,NO,15,YES,NO,FIBER OPTIC,NO,NO,YES,NO,YES,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,84.3,1308.4,YES,1
1830-GGFNM,MALE,NO,YES,YES,65,YES,YES,FIBER OPTIC,YES,YES,YES,YES,NO,NO,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),94.55,6078.75,NO,0
5302-BDJNT,MALE,NO,NO,NO,35,YES,YES,FIBER OPTIC,NO,NO,YES,YES,YES,NO,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,95.5,3418.2,NO,0
5223-UZAVK,MALE,NO,NO,NO,64,YES,NO,FIBER OPTIC,YES,YES,NO,NO,YES,YES,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),100.3,6603.8,NO,0
4859-ZSRDZ,FEMALE,NO,YES,YES,58,NO,NO PHONE SERVICE,DSL,NO,NO,YES,YES,YES,YES,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),55.5,3166.9,NO,0
5651-WYIPH,FEMALE,YES,NO,NO,18,YES,NO,DSL,NO,YES,NO,NO,NO,NO,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),49.85,865.75,NO,0
9350-VLHMB,MALE,NO,YES,YES,67,YES,YES,FIBER OPTIC,NO,YES,NO,NO,NO,YES,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),89.55,6373.1,NO,0
3498-LZGQZ,MALE,NO,YES,YES,63,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,YES,MAILED CHECK,19.15,1177.05,NO,0
8785-CJSHH,FEMALE,NO,YES,NO,60,YES,YES,FIBER OPTIC,NO,YES,NO,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,99.8,5985.75,NO,0
5357-TZHPP,MALE,YES,NO,NO,9,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,YES,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),84.4,732.5,YES,1
3870-SPZSI,FEMALE,NO,YES,YES,70,YES,YES,FIBER OPTIC,YES,YES,YES,YES,YES,YES,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),113.05,7869.05,NO,0
0680-DFNNY,MALE,NO,YES,NO,15,YES,YES,FIBER OPTIC,NO,NO,YES,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,101.1,1504.05,YES,1
7560-QRBXH,FEMALE,NO,NO,YES,48,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,ONE YEAR,NO,MAILED CHECK,19.95,936.7,NO,0
7077-XJMET,MALE,NO,YES,NO,12,YES,NO,DSL,NO,NO,YES,YES,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,74.15,741.4,NO,0
8752-GHJFU,MALE,YES,YES,NO,71,YES,YES,FIBER OPTIC,YES,YES,YES,YES,NO,NO,ONE YEAR,YES,ELECTRONIC CHECK,92.0,6585.2,NO,0
6896-SRVYQ,MALE,YES,NO,NO,44,YES,NO,FIBER OPTIC,NO,NO,YES,NO,NO,NO,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,73.85,3122.4,NO,0
7767-UXAGJ,MALE,NO,NO,NO,1,YES,YES,DSL,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,50.45,50.45,YES,1
4652-ODEVH,MALE,NO,YES,YES,45,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,NO,MAILED CHECK,24.45,1088.25,NO,0
6510-UPNKS,FEMALE,NO,NO,NO,23,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,ONE YEAR,NO,CREDIT CARD (AUTOMATIC),24.8,615.35,NO,0
6718-BDGHG,FEMALE,NO,YES,NO,43,YES,YES,DSL,NO,NO,NO,YES,YES,NO,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),64.85,2908.2,NO,0
9046-DQMTP,MALE,NO,NO,NO,35,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,BANK TRANSFER (AUTOMATIC),20.75,739.9,NO,0
6439-LAJXL,MALE,NO,YES,NO,9,YES,NO,DSL,YES,YES,NO,YES,YES,NO,MONTH-TO-MONTH,YES,MAILED CHECK,68.95,593.85,NO,0
1571-SAVHK,MALE,NO,NO,NO,12,YES,YES,FIBER OPTIC,NO,NO,NO,YES,YES,YES,MONTH-TO-MONTH,YES,MAILED CHECK,99.95,1132.75,YES,1
9052-VKDUW,FEMALE,YES,YES,NO,65,YES,YES,FIBER OPTIC,YES,YES,YES,NO,YES,YES,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),109.4,7227.45,NO,0
9546-CQJSU,FEMALE,NO,NO,NO,2,YES,YES,FIBER OPTIC,NO,NO,YES,NO,YES,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,91.4,193.6,YES,1
1666-JZPZT,MALE,NO,NO,NO,27,YES,YES,DSL,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,MAILED CHECK,49.0,1291.35,NO,0
5777-KJIRB,FEMALE,NO,NO,NO,40,YES,NO,DSL,NO,NO,YES,NO,NO,NO,ONE YEAR,YES,MAILED CHECK,50.25,2023.55,NO,0
0506-LVNGN,FEMALE,YES,NO,NO,5,YES,NO,FIBER OPTIC,NO,NO,YES,NO,NO,NO,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),75.55,349.65,YES,1
7677-SJJJK,MALE,NO,YES,YES,8,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,ONE YEAR,NO,CREDIT CARD (AUTOMATIC),19.9,153.95,NO,0
2480-EJWYP,FEMALE,YES,YES,NO,58,YES,YES,FIBER OPTIC,NO,YES,NO,NO,YES,YES,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),97.8,5458.8,NO,0
3253-HKOKL,FEMALE,NO,YES,YES,52,YES,NO,FIBER OPTIC,YES,NO,YES,NO,YES,YES,ONE YEAR,NO,ELECTRONIC CHECK,100.3,5244.45,NO,0
7055-HNEOJ,MALE,NO,YES,NO,3,YES,NO,DSL,NO,NO,YES,YES,NO,NO,MONTH-TO-MONTH,YES,MAILED CHECK,55.8,154.55,NO,0
5514-YQENT,MALE,NO,NO,YES,41,YES,NO,FIBER OPTIC,YES,YES,YES,YES,YES,YES,TWO YEAR,YES,ELECTRONIC CHECK,111.15,4507.15,NO,0
3211-AAPKX,MALE,NO,NO,NO,20,YES,YES,FIBER OPTIC,NO,NO,NO,YES,YES,YES,MONTH-TO-MONTH,YES,MAILED CHECK,98.55,2031.95,NO,0
8445-DNBAE,MALE,NO,NO,YES,1,YES,YES,DSL,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,50.05,50.05,NO,0
2951-QOQTK,MALE,NO,NO,YES,4,YES,YES,FIBER OPTIC,NO,NO,NO,YES,NO,NO,MONTH-TO-MONTH,NO,CREDIT CARD (AUTOMATIC),80.8,332.45,YES,1
2958-NHPPS,MALE,NO,NO,NO,23,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,20.85,473.9,NO,0
6806-YDEUL,FEMALE,YES,NO,NO,6,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,BANK TRANSFER (AUTOMATIC),19.5,106.8,NO,0
1735-XMJVH,MALE,NO,YES,YES,8,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,YES,MAILED CHECK,19.35,152.6,NO,0
6890-PFRQX,MALE,NO,NO,NO,18,YES,YES,DSL,YES,NO,YES,NO,YES,NO,MONTH-TO-MONTH,NO,MAILED CHECK,69.5,1199.4,NO,0
0222-CNVPT,MALE,YES,NO,NO,52,NO,NO PHONE SERVICE,DSL,YES,NO,NO,NO,YES,YES,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),48.8,2555.05,NO,0
5899-OUVKV,MALE,NO,NO,NO,31,YES,NO,FIBER OPTIC,NO,YES,NO,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,94.5,2979.2,NO,0
8681-ICONS,MALE,NO,YES,YES,29,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,YES,MAILED CHECK,20.65,654.85,NO,0
1621-YNCJH,FEMALE,NO,YES,NO,36,YES,YES,FIBER OPTIC,YES,YES,YES,YES,NO,YES,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),106.05,3834.4,NO,0
3473-XIIIT,FEMALE,NO,YES,NO,16,YES,YES,FIBER OPTIC,NO,YES,NO,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,100.0,1534.75,YES,1
6362-QHAFM,MALE,NO,YES,NO,42,YES,YES,FIBER OPTIC,NO,NO,YES,YES,YES,YES,ONE YEAR,YES,ELECTRONIC CHECK,108.3,4586.15,NO,0
7893-IXHRQ,MALE,NO,NO,NO,1,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,20.55,20.55,YES,1
3070-BDOQC,FEMALE,NO,NO,NO,60,YES,NO,FIBER OPTIC,NO,YES,YES,NO,YES,YES,TWO YEAR,YES,ELECTRONIC CHECK,99.65,5941.05,NO,0
2952-QAYZF,MALE,NO,NO,NO,5,YES,YES,FIBER OPTIC,NO,YES,YES,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,85.3,424.15,YES,1
6234-PFPXL,MALE,NO,YES,NO,22,YES,YES,FIBER OPTIC,YES,NO,NO,YES,YES,NO,MONTH-TO-MONTH,NO,CREDIT CARD (AUTOMATIC),95.9,2234.95,NO,0
9824-QCJPK,MALE,NO,YES,NO,36,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,ONE YEAR,NO,MAILED CHECK,20.0,666.75,NO,0
4763-PGDPO,FEMALE,NO,NO,NO,4,YES,NO,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,70.4,281.0,YES,1
4283-IVYCI,MALE,NO,NO,NO,9,YES,NO,DSL,YES,NO,NO,YES,NO,YES,MONTH-TO-MONTH,NO,MAILED CHECK,64.95,547.8,NO,0
1866-OBPNR,MALE,NO,YES,YES,1,YES,NO,FIBER OPTIC,NO,YES,NO,NO,NO,NO,MONTH-TO-MONTH,NO,CREDIT CARD (AUTOMATIC),74.6,74.6,NO,0
8205-MQUGY,MALE,NO,YES,YES,12,YES,NO,DSL,YES,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,49.2,571.15,NO,0
8970-ANWXO,FEMALE,NO,NO,NO,23,YES,YES,DSL,NO,NO,NO,YES,YES,YES,ONE YEAR,YES,MAILED CHECK,73.75,1756.6,NO,0
9480-BQJEI,MALE,NO,NO,NO,62,YES,YES,FIBER OPTIC,YES,YES,NO,NO,NO,YES,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),92.3,5731.45,NO,0
5394-SVGJV,MALE,NO,NO,NO,37,YES,YES,FIBER OPTIC,NO,NO,NO,YES,YES,YES,MONTH-TO-MONTH,NO,BANK TRANSFER (AUTOMATIC),98.8,3475.55,YES,1
6979-TNDEU,FEMALE,NO,NO,NO,8,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,MAILED CHECK,19.2,156.85,NO,0
9777-WJJPR,MALE,NO,YES,NO,31,YES,YES,FIBER OPTIC,NO,NO,YES,NO,YES,NO,MONTH-TO-MONTH,NO,CREDIT CARD (AUTOMATIC),88.65,2683.2,NO,0
9283-LZQOH,MALE,NO,YES,YES,13,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),74.4,896.75,YES,1
7079-QRCBC,FEMALE,NO,NO,NO,24,YES,YES,FIBER OPTIC,NO,NO,YES,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,98.75,2407.3,YES,1
9495-SKLKD,MALE,NO,YES,YES,45,YES,YES,FIBER OPTIC,NO,YES,YES,NO,NO,YES,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),95.95,4456.65,NO,0
6048-UWKAL,FEMALE,YES,YES,NO,69,YES,YES,FIBER OPTIC,NO,YES,NO,YES,YES,YES,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),105.4,6998.95,NO,0
5067-DGXLL,MALE,NO,NO,NO,2,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,MAILED CHECK,20.25,36.8,NO,0
5469-CTCWN,MALE,NO,YES,YES,61,YES,YES,FIBER OPTIC,YES,YES,NO,NO,YES,YES,ONE YEAR,YES,ELECTRONIC CHECK,106.0,6547.7,YES,1
9851-QXEEQ,MALE,NO,NO,NO,41,YES,YES,FIBER OPTIC,NO,YES,YES,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,104.7,4346.4,YES,1
6281-FKEWS,FEMALE,NO,NO,NO,44,NO,NO PHONE SERVICE,DSL,NO,NO,YES,NO,YES,YES,ONE YEAR,YES,ELECTRONIC CHECK,49.05,2265.0,NO,0
8898-KASCD,MALE,NO,NO,NO,39,NO,NO PHONE SERVICE,DSL,NO,NO,YES,YES,NO,NO,ONE YEAR,NO,MAILED CHECK,35.55,1309.15,NO,0
9242-TKFSV,MALE,NO,YES,YES,72,NO,NO PHONE SERVICE,DSL,YES,YES,YES,YES,YES,YES,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),65.1,4754.3,NO,0
9290-SHCMB,FEMALE,YES,NO,NO,13,YES,NO,FIBER OPTIC,NO,NO,YES,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,96.85,1235.55,NO,0
0743-HNPFG,FEMALE,NO,YES,YES,51,YES,NO,DSL,YES,YES,NO,YES,NO,YES,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),69.75,3562.5,NO,0
2277-BKJKN,FEMALE,YES,YES,NO,71,YES,NO,FIBER OPTIC,NO,YES,YES,NO,YES,YES,TWO YEAR,YES,ELECTRONIC CHECK,99.2,7213.75,NO,0
9809-IMGCQ,MALE,YES,NO,NO,22,YES,YES,FIBER OPTIC,NO,NO,NO,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,96.7,2082.95,YES,1
5208-HFSBT,FEMALE,NO,NO,NO,2,YES,NO,DSL,NO,YES,NO,YES,NO,NO,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),55.05,102.75,YES,1
5035-PGZXH,FEMALE,NO,NO,NO,56,YES,YES,FIBER OPTIC,NO,YES,YES,NO,YES,YES,ONE YEAR,YES,ELECTRONIC CHECK,106.8,5914.4,NO,0
8695-WDYEA,MALE,NO,NO,NO,1,YES,NO,DSL,YES,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,MAILED CHECK,51.25,51.25,NO,0
6543-JXSOO,FEMALE,NO,YES,YES,23,YES,NO,DSL,YES,YES,NO,YES,NO,NO,ONE YEAR,YES,MAILED CHECK,57.75,1282.85,NO,0
8016-ZMGMO,FEMALE,YES,YES,NO,66,YES,YES,DSL,NO,YES,YES,NO,YES,NO,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),70.85,4738.85,NO,0
8605-ITULD,FEMALE,NO,NO,NO,1,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,MAILED CHECK,19.55,19.55,NO,0
3254-YRILK,MALE,YES,NO,NO,19,YES,YES,FIBER OPTIC,NO,YES,NO,NO,YES,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,88.2,1775.8,YES,1
6416-YJTTB,MALE,NO,NO,NO,11,YES,NO,FIBER OPTIC,YES,NO,YES,NO,NO,NO,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),79.5,795.65,NO,0
2667-WYLWJ,FEMALE,NO,YES,YES,8,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,ONE YEAR,YES,MAILED CHECK,19.75,145.0,YES,1
4472-VESGY,FEMALE,NO,YES,YES,52,YES,YES,FIBER OPTIC,YES,YES,YES,NO,NO,YES,MONTH-TO-MONTH,NO,BANK TRANSFER (AUTOMATIC),98.15,4993.4,NO,0
3195-TQDZX,MALE,NO,NO,NO,3,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,20.25,61.45,NO,0
3128-YOVTD,FEMALE,NO,YES,YES,51,YES,NO,FIBER OPTIC,YES,YES,NO,NO,NO,NO,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),79.15,4018.55,NO,0
0529-ONKER,MALE,YES,NO,NO,15,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,75.65,1146.65,YES,1
1728-CXQBE,MALE,YES,YES,NO,64,YES,YES,FIBER OPTIC,NO,YES,YES,NO,NO,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,94.25,6081.4,NO,0
7041-TXQJH,FEMALE,NO,NO,NO,37,NO,NO PHONE SERVICE,DSL,NO,NO,YES,NO,NO,YES,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),40.2,1478.85,NO,0
5014-GSOUQ,MALE,NO,NO,NO,13,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,NO,MAILED CHECK,19.95,243.65,NO,0
5724-BIDBU,MALE,NO,YES,NO,49,YES,YES,DSL,YES,NO,NO,NO,NO,NO,ONE YEAR,YES,ELECTRONIC CHECK,55.35,2633.95,NO,0
0481-SUMCB,FEMALE,YES,NO,NO,45,YES,YES,FIBER OPTIC,NO,NO,YES,NO,YES,YES,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),102.15,4735.35,NO,0
1769-GRUIK,FEMALE,NO,NO,NO,18,YES,NO,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,71.1,1247.75,NO,0
5240-IJOQT,MALE,YES,NO,NO,1,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,74.7,74.7,YES,1
8819-WFGGJ,MALE,NO,YES,NO,68,NO,NO PHONE SERVICE,DSL,YES,NO,YES,NO,YES,YES,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),54.1,3794.5,NO,0
7427-AUFPY,MALE,NO,NO,NO,54,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),19.65,1008.7,NO,0
2811-POVEX,FEMALE,YES,YES,YES,23,YES,NO,FIBER OPTIC,NO,YES,YES,NO,NO,YES,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),88.45,2130.55,NO,0
1092-GANHU,MALE,NO,NO,NO,17,YES,NO,FIBER OPTIC,NO,NO,YES,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,76.65,1313.55,YES,1
7898-PDWQE,MALE,NO,YES,NO,71,YES,YES,DSL,YES,YES,YES,YES,NO,YES,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),80.4,5727.15,NO,0
9972-EWRJS,FEMALE,NO,YES,YES,67,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),19.25,1372.9,NO,0
9314-IJWSQ,FEMALE,NO,YES,YES,14,YES,YES,FIBER OPTIC,NO,NO,NO,NO,YES,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,84.8,1203.9,NO,0
0661-XEYAN,FEMALE,YES,NO,NO,1,NO,NO PHONE SERVICE,DSL,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,MAILED CHECK,25.8,25.8,YES,1
5799-JRCZO,FEMALE,NO,NO,YES,63,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),19.5,1215.1,NO,0
1921-KYSAY,FEMALE,NO,NO,NO,41,YES,YES,DSL,NO,NO,YES,YES,NO,YES,ONE YEAR,YES,ELECTRONIC CHECK,68.6,2877.05,NO,0
6198-RTPMF,FEMALE,NO,YES,NO,17,YES,YES,FIBER OPTIC,NO,NO,NO,NO,YES,YES,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,92.6,1579.7,NO,0
2924-KHUVI,MALE,NO,YES,NO,56,YES,YES,FIBER OPTIC,YES,NO,NO,NO,YES,YES,ONE YEAR,YES,ELECTRONIC CHECK,100.55,5514.95,NO,0
1925-GMVBW,FEMALE,NO,NO,NO,5,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,CREDIT CARD (AUTOMATIC),20.55,96.1,NO,0
7881-EVUAD,FEMALE,NO,NO,NO,2,NO,NO PHONE SERVICE,DSL,YES,YES,NO,NO,NO,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,42.6,72.4,YES,1
6184-DYUOB,FEMALE,NO,YES,NO,3,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,YES,MAILED CHECK,19.6,55.25,NO,0
9207-ZPANB,MALE,NO,NO,NO,37,YES,YES,DSL,YES,YES,YES,YES,NO,NO,ONE YEAR,NO,ELECTRONIC CHECK,67.45,2443.3,NO,0
5766-XQXMQ,FEMALE,NO,NO,NO,29,YES,NO,DSL,YES,YES,YES,NO,NO,YES,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),68.85,1970.5,YES,1
9327-QSDED,MALE,NO,NO,NO,8,YES,NO,DSL,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,MAILED CHECK,43.55,335.4,NO,0
